Time,Centre position X,Centre position Y,In Brazo abierto,In brazo cerrado,In centro+
96.010,195,248,0,1,0
96.130,196,247,0,1,0
96.250,195,246,0,1,0
96.360,194,246,0,1,0
96.490,193,245,0,1,0
96.590,194,245,0,1,0
96.700,194,246,0,1,0
96.820,195,245,0,1,0
96.940,195,245,0,1,0
97.050,195,246,0,1,0
97.170,195,246,0,1,0
97.280,195,246,0,1,0
97.400,195,245,0,1,0
97.510,195,246,0,1,0
97.630,195,245,0,1,0
97.740,194,245,0,1,0
97.860,195,246,0,1,0
97.980,194,245,0,1,0
98.090,195,245,0,1,0
98.200,194,246,0,1,0
98.310,195,245,0,1,0
98.420,195,246,0,1,0
98.550,195,245,0,1,0
98.660,195,246,0,1,0
98.780,194,246,0,1,0
98.900,195,246,0,1,0
99.030,194,246,0,1,0
99.150,195,245,0,1,0
99.260,195,245,0,1,0
99.380,195,246,0,1,0
99.490,195,246,0,1,0
99.600,194,246,0,1,0
99.710,194,246,0,1,0
99.830,195,246,0,1,0
99.940,195,245,0,1,0
100.060,195,246,0,1,0
100.180,194,246,0,1,0
100.290,194,246,0,1,0
100.410,194,245,0,1,0
100.520,194,246,0,1,0
100.650,194,246,0,1,0
100.770,194,245,0,1,0
100.890,194,245,0,1,0
101.000,195,245,0,1,0
101.120,195,245,0,1,0
101.230,195,245,0,1,0
101.340,195,245,0,1,0
101.460,195,244,0,1,0
101.570,195,244,0,1,0
101.680,195,244,0,1,0
101.800,195,243,0,1,0
101.920,195,244,0,1,0
102.030,195,243,0,1,0
102.150,194,243,0,1,0
102.260,195,244,0,1,0
102.380,194,245,0,1,0
102.490,194,244,0,1,0
102.610,194,244,0,1,0
102.730,194,244,0,1,0
102.850,193,242,0,1,0
102.970,195,243,0,1,0
103.090,194,243,0,1,0
103.210,194,244,0,1,0
103.320,194,244,0,1,0
103.440,194,243,0,1,0
103.560,194,243,0,1,0
103.690,195,242,0,1,0
103.800,198,242,0,1,0
103.910,199,241,0,1,0
104.040,205,241,0,1,0
104.150,209,241,0,1,0
104.270,210,241,0,1,0
104.380,210,241,0,1,0
104.500,210,241,0,1,0
104.620,210,241,0,1,0
104.740,210,241,0,1,0
104.860,210,241,0,1,0
104.970,212,241,0,1,0
105.090,211,241,0,1,0
105.200,213,241,0,1,0
105.320,215,242,0,1,0
105.430,223,241,0,1,0
105.550,225,241,0,1,0
105.670,227,241,0,1,0
105.780,226,241,0,1,0
105.900,227,242,0,1,0
106.010,226,242,0,1,0
106.130,227,244,0,1,0
106.240,228,245,0,1,0
106.350,229,245,0,1,0
106.470,230,246,0,1,0
106.590,229,247,0,1,0
106.710,230,248,0,1,0
106.830,230,247,0,1,0
106.940,232,247,0,1,0
107.060,235,246,0,1,0
107.170,235,246,0,1,0
107.290,236,246,0,1,0
107.410,237,247,0,1,0
107.520,238,248,0,1,0
107.640,238,249,0,1,0
107.760,238,248,0,1,0
107.880,239,247,0,1,0
108.000,240,246,0,1,0
108.110,237,245,0,1,0
108.230,232,244,0,1,0
108.340,237,244,0,1,0
108.460,243,243,0,1,0
108.580,244,242,0,1,0
108.690,247,243,0,1,0
108.800,252,243,0,1,0
108.920,256,242,0,1,0
109.050,257,243,0,1,0
109.170,257,243,0,1,0
109.280,257,242,0,1,0
109.400,256,242,0,1,0
109.520,253,241,0,1,0
109.630,253,241,0,1,0
109.750,253,241,0,1,0
109.870,252,241,0,1,0
109.980,252,242,0,1,0
110.100,250,242,0,1,0
110.220,249,242,0,1,0
110.340,245,242,0,1,0
110.460,238,241,0,1,0
110.580,233,242,0,1,0
110.690,220,240,0,1,0
110.810,214,241,0,1,0
110.930,207,241,0,1,0
111.040,202,242,0,1,0
111.150,200,242,0,1,0
111.270,200,243,0,1,0
111.380,198,242,0,1,0
111.490,199,242,0,1,0
111.610,198,243,0,1,0
111.720,196,244,0,1,0
111.840,194,244,0,1,0
111.960,194,244,0,1,0
112.080,193,244,0,1,0
112.200,194,245,0,1,0
112.320,194,244,0,1,0
112.430,195,244,0,1,0
112.550,195,244,0,1,0
112.660,195,244,0,1,0
112.770,196,244,0,1,0
112.890,196,244,0,1,0
113.010,196,244,0,1,0
113.130,196,244,0,1,0
113.250,196,244,0,1,0
113.370,195,244,0,1,0
113.490,195,244,0,1,0
113.610,196,245,0,1,0
113.730,197,245,0,1,0
113.860,197,244,0,1,0
113.980,198,244,0,1,0
114.090,199,244,0,1,0
114.210,198,244,0,1,0
114.330,198,244,0,1,0
114.450,198,244,0,1,0
114.570,198,244,0,1,0
114.690,198,243,0,1,0
